person_id,id,name,character,role
598571,tm122434,Michael Conner Humphreys,Young Forrest Gump,Actor
3188,tm122434,Hanna Hall,Young Jenny Curran,Actor
3189,tm122434,Haley Joel Osment,Forrest Gump Jr.,Actor
3190,tm122434,Siobhan Fallon Hogan,School Bus Driver,Actor
1816,tm122434,Afemo Omilami,Drill Sergeant,Actor
30558,tm122434,Peter Dobson,Young Elvis Presley,Actor
77151,tm122434,Sonny Shroyer,College Football Coach,Actor
77150,tm122434,George Kelly,Barber,Actor
3191,tm122434,Sam Anderson,Principal,Actor
3192,tm122434,Margo Moorer,Louise,Actor
3193,tm122434,Christopher Jones,Boy with cross,Actor
3195,tm122434,Kevin Mangan,Jenny's Father,Actor
3194,tm122434,Brett Rice,High School Football Coach,Actor
3196,tm122434,Daniel C. Striepeke,Recruiter,Actor
3198,tm122434,David Brisbin,Newscaster,Actor
3197,tm122434,Kirk Ward,Earl,Actor
631613,tm122434,Marlena Smalls,Bubba's Mother,Actor
269583,tm122434,Kitty K. Green,Bubba's Great Grandmother,Actor
3199,tm122434,Mark Matheisen,Jenny's Date,Actor
3200,tm122434,Al Harrington,Local Anchor #1,Actor
619997,tm122434,Joe Washington,Local Anchor #2,Actor
3201,tm122434,Jed Gillin,John F. Kennedy (voice),Actor
3204,tm122434,Don Fischer,Army Recruiter,Actor
3203,tm122434,Matt Wallace,Barracks Recruit,Actor
3202,tm122434,Mike Jolly,Club Patron,Actor
3205,tm122434,Michael Kemmerling,Club Patron,Actor
33663,tm122434,John Voldstad,Club Patron,Actor
3207,tm122434,Daniel J. Gillooly,Helicopter Gunman,Actor
3208,tm122434,Michael Burgess,Cleveland,Actor
3206,tm122434,Steven Griffith,Tex,Actor
3209,tm122434,Michael McFall,Army Hospital Male Nurse,Actor
3210,tm122434,Byron Minns,Wounded soldier,Actor
415948,tm122434,Steve DeRelian,Wounded Soldier,Actor
2439788,tm122434,Bonnie Ann Burgess,Army Nurse,Actor
3212,tm122434,Stephen Bridgewater,Hospital Officer,Actor
3211,tm122434,John William Galt,President Johnson (voice),Actor
3213,tm122434,Isabel Rose,Isabel,Actor
3214,tm122434,Richard D'Alessandro,Abbie Hoffman,Actor
215052,tm122434,Kevin Davis,Black Panther,Actor
3215,tm122434,Michael Jace,Black Panther,Actor
3216,tm122434,Geoffrey Blake,Wesley,Actor
3217,tm122434,Vanessa Roth,Hollywood Boulevard Girlfriend,Actor
1789250,tm122434,Emily Carey,Hollywood Boulevard Girlfriend,Actor
3219,tm122434,Dick Cavett,Dick Cavett,Actor
3218,tm122434,Tiffany Salerno,Carla,Actor
91204,tm122434,Marla Sucharetza,Lenore,Actor
3220,tm122434,Joe Alaskey,President Nixon (voice),Actor
3221,tm122434,Lazarus Jackson,Discharge Officer,Actor
603830,tm122434,Matt Rebenkoff,Drugged Out Boyfriend,Actor
3222,tm122434,Nora Dunfee,Elderly Southern Woman,Actor
3223,tm122434,Hallie D'Amore,Waitress in cafe,Actor
3225,tm122434,Michael Mattison,Taxi Driver,Actor
3226,tm122434,Charles Boswell,Aging Hippie,Actor
598576,tm122434,Timothy McNeil,Wild Eyed Man,Actor
318720,tm122434,Bob Penny,Crony,Actor
3227,tm122434,Greg Brown,Football Player (uncredited),Actor
77152,tm122434,Troy Christian,Cheerleader (uncredited),Actor
3231,tm122434,Bryan Hanna,Football Coach (uncredited),Actor
3230,tm122434,Zach Hanner,Barracks Recruit (uncredited),Actor
3232,tm122434,Aaron Michael Lacey,National Guardsman (uncredited),Actor
3233,tm122434,Jacqueline Lovell,Football Fan (uncredited),Actor
3234,tm122434,Brendan Shanahan,Football Player (uncredited),Actor
3235,tm122434,William Shipman,Black Panther (uncredited),Actor
3236,tm122434,Robb Skyler,Nicholas Katzenbach (uncredited),Actor
3237,tm122434,Mary Ellen Trainor,Jenny's Babysitter (uncredited),Actor
2252,tm122434,Kurt Russell,Elvis Presley (voice) (uncredited),Actor
680118,tm122434,Jeffrey Winner,Club Patron (uncredited),Actor
1225220,tm122434,Bob Harks,University Dean,Actor
115881,tm122434,W. Benson Terry,Stanley Loomis,Actor
874527,tm122434,Tyler Long,Red Headed Boy,Actor
169427,tm122434,Jim Hanks,Forrest Gump Running (uncredited),Actor
45768,tm122434,Michael Oliver,Red Headed Teen (uncredited),Actor
358765,tm122434,John Worsham,Southern Gentleman / Landowner,Actor
3238,tm122434,Robert Zemeckis,Director,Director
2155,tm25947,Benicio del Toro,Franky Four Fingers,Actor
4494,tm25947,Dennis Farina,Cousin Avi,Actor
4492,tm25947,Vinnie Jones,Bullet Tooth Tony,Actor
2929,tm25947,Brad Pitt,Mickey O'Neil,Actor
4497,tm25947,Rade Šerbedžija,"Boris ""The Blade"" Yurinov",Actor
2674,tm25947,Jason Statham,Turkish,Actor
4502,tm25947,Jason Flemyng,Darren,Actor
4491,tm25947,Stephen Graham,Tommy,Actor
4493,tm25947,Alan Ford,Brick Top Polford,Actor
4500,tm25947,Mike Reid,"Doug ""The Head"" Denovitz",Actor
4498,tm25947,Robbie Gee,Vincent,Actor
4499,tm25947,Lennie James,Sol,Actor
1554,tm25947,Ewen Bremner,Mullet,Actor
3567,tm25947,Ade,Tyrone,Actor
4503,tm25947,Andy Beckwith,Errol,Actor
17181,tm25947,Charles Cork,MC,Actor
85730,tm25947,Sorcha Cusack,Mum O'Neil,Actor
5418,tm25947,Dave Legeno,John,Actor
146499,tm25947,Trevor Steedman,Bomber Harris,Actor
23006,tm25947,Yuri Stepanov,Himy,Actor
8696,tm25947,Velibor Topic,The Russian,Actor
239567,tm25947,Liam McMahon,Gypsy Man,Actor
199198,tm25947,Tim Faraday,Policeman,Actor
4506,tm25947,Elwin 'Chopper' David,Boxer (uncredited),Actor
4504,tm25947,William Beck,Neil,Actor
47397,tm25947,Sam Douglas,Rosebud,Actor
4263,tm25947,Adam Fogerty,Gorgeous George,Actor
17508,tm25947,Eric Meyers,Avi's Colleague,Actor
172417,tm25947,Nicola Collins,Alex,Actor
770190,tm25947,Teena Collins,Susi,Actor
7656,tm25947,James Cunningham,Horrible Man,Actor
770114,tm25947,Mickey Dee,Jack,Actor
446138,tm25947,Goldie,Bad Boy Lincoln,Actor
2368298,tm25947,Sid Hoare,Reuben,Actor
516112,tm25947,Chuck Julian,Michael,Actor
770120,tm25947,Paul O'Boyle,Patrick,Actor
417719,tm25947,Jimmy Roussounis,Paulie,Actor
770195,tm25947,Peter Szakacs,Sausage Charlie,Actor
770196,tm25947,John Taheny,Salt Peter,Actor
770197,tm25947,Mick Theo,Mad Fist Willy,Actor
770198,tm25947,Andy Till,John the Gun,Actor
770124,tm25947,Michael Hughes,Gypsy Man,Actor
231754,tm25947,James Warren,Gypsy Man,Actor
762500,tm25947,Austin Drage,Gypsy Kid,Actor
770125,tm25947,Liam Donaghy,Gypsy Kid,Actor
4505,tm25947,Guy Ritchie,Man Reading Newspaper (uncredited),Actor
1308794,tm25947,Alex Andreas,Pikey Man (uncredited),Actor
56575,tm25947,Dian Bachar,Brick Henchman (uncredited),Actor
250795,tm25947,Sol Campbell,Bouncer (uncredited),Actor
435409,tm25947,Tom Delmar,Thug with Head Crushed in Door (uncredited),Actor
77378,tm25947,Christopher Fosh,Bricktop's Henchman (uncredited),Actor
1339777,tm25947,John Hathaway,Bricktop's Barman (uncredited),Actor
1133280,tm25947,Arnold Montey,Man Reading Newspaper (uncredited),Actor
691812,tm25947,Tim Packham,Gypsy Man (uncredited),Actor
82868,tm25947,Peter Rnic,Irish Traveller (uncredited),Actor
4505,tm25947,Guy Ritchie,Director,Director
1698,tm43808,Matt Damon,Tom Ripley,Actor
8258,tm43808,Gwyneth Paltrow,Marge Sherwood,Actor
4517,tm43808,Jude Law,Dickie Greenleaf,Actor
2859,tm43808,Cate Blanchett,Meredith Logue,Actor
1762,tm43808,Philip Seymour Hoffman,Freddie Miles,Actor
3383,tm43808,Jack Davenport,Peter Smith-Kingsley,Actor
177,tm43808,James Rebhorn,Herbert Greenleaf,Actor
17354,tm43808,Sergio Rubini,Inspector Roverini,Actor
9250,tm43808,Philip Baker Hall,Alvin MacCarron,Actor
3758,tm43808,Celia Weston,Aunt Joan,Actor
17355,tm43808,Fiorello,Fausto,Actor
17356,tm43808,Stefania Rocca,Silvana,Actor
17357,tm43808,Ivano Marescotti,Colonnello Verrecchia,Actor
17358,tm43808,Anna Longhi,Signora Buffi,Actor
17359,tm43808,Alessandro Fabrizi,Sergeant Baggio,Actor
17360,tm43808,Lisa Eichhorn,Emily Greenleaf,Actor
17361,tm43808,Gretchen Egolf,Fran,Actor
6652,tm43808,Jack Willis,Greenleaf Chaffeur,Actor
17362,tm43808,Frederick Alexander Bosche,Fran's Boyfriend,Actor
17363,tm43808,Dario Bergesio,Police Officer,Actor
17364,tm43808,Larry Kaplan,Uncle Ted,Actor
17365,tm43808,Claire Hardwick,Gucci Assistant,Actor
17366,tm43808,Antonio Prester,American Express Clerk,Actor
17367,tm43808,Lorenzo Mancuso,Bus Driver,Actor
17368,tm43808,Onofrio Mancuso,Priest,Actor
17369,tm43808,Massimo Reale,Immigration Officer,Actor
17370,tm43808,Emanuele Carucci Viterbi,American Express Clerk,Actor
17371,tm43808,Caterina Deregibus,Dahlia,Actor
17372,tm43808,Silvana Bosi,Ermelinda,Actor
17373,tm43808,Gianfranco Barra,Desk Manager Aldo,Actor
17374,tm43808,Renato Scarpa,Tailor,Actor
17375,tm43808,Deirdre Lovejoy,Fighting Neighbor,Actor
10430,tm43808,Brian Tarantina,Fighting Neighbor,Actor
17376,tm43808,Guy Barker,Trumpet (Napoli Jazz Septet),Actor
17377,tm43808,Bernardo Sassetti,Piano (Napoli Jazz Septet),Actor
17378,tm43808,Perico Sambeat,Alto Sax (Napoli Jazz Septet),Actor
17379,tm43808,Gene Calderazzo,Drums (Napoli Jazz Septet) mer,Actor
17380,tm43808,Joseph Lepore,Double Bass (Napoli Jazz Septet),Actor
17381,tm43808,Rosario Giuliuni,Tenor Sax (Napoli Jazz Septet),Actor
17382,tm43808,Eddy Palerno,Electric Guitar (Napoli Jazz Septet),Actor
17383,tm43808,Byron Wallen,Cornet (San Remo Jazz Sextet),Actor
17384,tm43808,Pete King,Alto Sax (San Remo Jazz Sextet),Actor
17385,tm43808,Clark Tracey,Drums (San Remo Jazz Sextet),Actor
17386,tm43808,Jean Toussaint,Tenor Sax (San Remo Jazz Sextet),Actor
17387,tm43808,Geoff Gascoyne,Bass (San Remo Jazz Sextet),Actor
17388,tm43808,Carlo Negroni,Piano (San Remo Jazz Sextet),Actor
17389,tm43808,Beppe Fiorello,Silvana's Fiancé,Actor
605422,tm43808,Marco Quaglia,Silvana's Brother,Actor
17391,tm43808,Alessandra Vanzi,Silvana's Mother,Actor
17392,tm43808,Marco Rossi,Photographer,Actor
17393,tm43808,Roberto Valentini,Onegin (Eugene Onegin Player),Actor
17395,tm43808,Francesco Bovino,Lensky (Eugene Onegin Player),Actor
17394,tm43808,Stefano Canettieri,Zaretsky (Eugene Onegin Player),Actor
17396,tm43808,Marco Foti,Guillot (Eugene Onegin Player),Actor
17397,tm43808,Ludovica Tinghi,Fausto's Fiancée,Actor
17398,tm43808,Nicola Pannelli,Dinelli's Cafe Waiter,Actor
17399,tm43808,Paolo Calabresi,Customs Officer,Actor
21,tm43808,Pietro Ragusa,Record Store Owner,Actor
17400,tm43808,Simone Empler,Boy Singer,Actor
17401,tm43808,Gianluca Secci,Policeman,Actor
17402,tm43808,Manuel Ruffini,Policeman,Actor
670654,tm43808,Pierpaolo Lovino,Policeman,Actor
17404,tm43808,Roberto Di Palma,San Remo Hotel Desk Clerk,Actor
77487,tm43808,Dominic Fumusa,Italian Boy in Rome (uncredited),Actor
15245,tm43808,Anthony Minghella,Director,Director
22308,ts20339,Mayumi Tanaka,Monkey D. Luffy (voice),Actor
36373,ts20339,Kazuya Nakai,Roronoa Zoro (voice),Actor
58214,ts20339,Akemi Okamura,Nami (voice),Actor
58215,ts20339,Kappei Yamaguchi,Usopp (voice),Actor
60138,ts20339,Hiroaki Hirata,Vinsmoke Sanji (voice),Actor
177866,ts20339,Yuriko Yamaguchi,Nico Robin (voice),Actor
28164,ts20339,Ikue Otani,Tony Tony Chopper (voice),Actor
58718,ts20339,Kazuki Yao,Franky (voice),Actor
45306,ts20339,Cho,Brook (voice),Actor
317973,ts20339,Katsuhisa Hôki,Jinbe (voice),Actor
21514,ts20339,Tesshou Genda,Kaido (voice),Actor
1855091,ts5145,T.J. Lavin,Self - Host,Actor
1261,tm191110,Kate Winslet,Rose Dewitt Bukater,Actor
1641,tm191110,Leonardo DiCaprio,Jack Dawson,Actor
8315,tm191110,Billy Zane,Cal Hockley,Actor
96891,tm191110,Gloria Stuart,Old Rose,Actor
1541,tm191110,Kathy Bates,Molly Brown,Actor
22023,tm191110,Frances Fisher,Ruth Dewitt Bukater,Actor
5862,tm191110,Bill Paxton,Brock Lovett,Actor
3261,tm191110,Bernard Hill,Edward Smith,Actor
41392,tm191110,David Warner,Spicer Lovejoy,Actor
3651,tm191110,Victor Garber,Thomas Andrews,Actor
6905,tm191110,Jonathan Hyde,Bruce Ismay,Actor
61403,tm191110,Lewis Abernathy,Lewis Bodine,Actor
67808,tm191110,Suzy Amis,Lizzy Calvert,Actor
37682,tm191110,Nicholas Cascone,Bobby Buell,Actor
18634,tm191110,Danny Nucci,Fabrizio,Actor
99987,tm191110,Jason Barry,Tommy Ryan,Actor
205520,tm191110,Lew Palter,Isidor Straus,Actor
33237,tm191110,Eric Braeden,John Astor,Actor
37914,tm191110,Ewan Stewart,First Officer Murdoch,Actor
6906,tm191110,Bernard Fox,Archibald Gracie,Actor
2632,tm191110,Ioan Gruffudd,Fifth Officer Lowe,Actor
38753,tm191110,Jonny Phillips,Second Officer Lightoller,Actor
205521,tm191110,Edward Fletcher,Sixth Officer Moody,Actor
589352,tm191110,Scott G. Anderson,Frederick Fleet,Actor
205523,tm191110,Martin East,Reginald Lee,Actor
598742,tm191110,Gregory Cooke,Jack Phillips,Actor
163899,tm191110,Alexandrea Owens,Cora Cartmell,Actor
32029,tm191110,Seth Adkins,Three-Year-Old Boy,Actor
8413,tm191110,Michael Ensign,Benjamin Guggenheim,Actor
63130,tm191110,Anatoly M. Sagalevitch,Anatoly Milkailavich,Actor
32698,tm191110,Martin Hub,Slovakian Father,Actor
38124,tm191110,Mark Lindsay Chapman,Chief Officer Wilde,Actor
24312,tm191110,Richard Graham,Quartermaster Rowe,Actor
17268,tm191110,Paul Brightwell,Quartermaster Hichens,Actor
199803,tm191110,Craig Kelly,Harold Bride,Actor
31016,tm191110,Ron Donachie,Master at Arms,Actor
394252,tm191110,Charlotte Chatton,Madeleine Astor,Actor
616298,tm191110,Fannie Brett,Madame Aubert,Actor
29358,tm191110,Jenette Goldstein,Irish Mommy,Actor
426303,tm191110,Camilla Overbye Roos,Helga Dahl,Actor
616293,tm191110,Linda Kerns,Third Class Woman,Actor
616290,tm191110,Amy Gaipa,Trudy Bolt,Actor
22039,tm191110,Martin Jarvis,Duff Gordon,Actor
175101,tm191110,Rosalind Ayres,Lady Duff Gordon,Actor
616403,tm191110,Rochelle Rose,Countess of Rothes,Actor
616395,tm191110,Jonathan Evans-Jones,Wallace Hartley,Actor
35226,tm191110,Rocky Taylor,Bert Cartmell,Actor
616314,tm191110,Liam Tuohy,Chief Baker Joughin,Actor
10640,tm191110,Simon Crane,Fourth Officer Boxhall,Actor
8239,tm191110,James Lancaster,Father Byles,Actor
83291,tm191110,Elsa Raven,Ida Strauss,Actor
616526,tm191110,Reece P. Thompson III,Irish Little Boy,Actor
616524,tm191110,Laramie Landis,Irish Little Girl,Actor
631703,tm191110,Mark Rafael Truitt,Yaley,Actor
33275,tm191110,John Walcutt,First Class Husband,Actor
631702,tm191110,Terry Forrestal,Chief Engineer Bell,Actor
58989,tm191110,Derek Lea,Leading Stoker Barrett,Actor
66536,tm191110,Richard Ashton,John Hutchinson,Actor
431261,tm191110,Sean Nepita,Elevator Operator,Actor
616502,tm191110,Brendan Connolly,Scotland Road Steward,Actor
631701,tm191110,David Cronnelly,Crewman,Actor
1831708,tm191110,Garth Wilton,First Class Waiter,Actor
616500,tm191110,Richard Fox,Steward #1,Actor
631700,tm191110,Nick Meaney,Steward #2,Actor
616496,tm191110,Kevin Owers,Steward #3,Actor
132019,tm191110,Mark Capri,Steward #4,Actor
131357,tm191110,Marc Cass,Hold Steward #1,Actor
1960478,tm191110,Paul Herbert,Hold Steward #2,Actor
589278,tm191110,Emmett James,First Class Steward,Actor
362512,tm191110,Chris Byrne,Stairwell Steward,Actor
235552,tm191110,Oliver Page,Steward Barnes,Actor
20660,tm191110,James Garrett,Porter,Actor
545843,tm191110,Erik Holland,Olaf Dahl,Actor
616487,tm191110,Jari Kinnunen,Bjorn Gunderson,Actor
616427,tm191110,Anders Falk,Olaus Gunderson,Actor
29595,tm191110,Barry Dennen,Praying Man,Actor
616437,tm191110,Vern Urich,Man in Water,Actor
7924,tm191110,Rebecca Klingler,Mother at Stern,Actor
63711,tm191110,Tricia O'Neil,Woman,Actor
616444,tm191110,Kathleen S. Dunn,Woman in Water,Actor
616441,tm191110,Romeo Francis,Syrian Man,Actor
616440,tm191110,Mandana Marino,Syrian Woman,Actor
87745,tm191110,Van Ling,Chinese Man,Actor
616593,tm191110,Bjørn Olsen,Olaf,Actor
616591,tm191110,Dan Pettersson,Sven,Actor
10908,tm191110,Shay Duffin,Pubkeeper,Actor
3403,tm191110,Greg Ellis,Carpathia Steward,Actor
616589,tm191110,Diana Morgan,News Reporter,Actor
616587,tm191110,Kris Andersson,Dancer,Actor
616585,tm191110,Bobbie Bates,Dancer,Actor
616583,tm191110,Aaron James Cash,Dancer,Actor
7617,tm191110,Anne Fletcher,Dancer,Actor
616567,tm191110,Edmond Alan Forsyth,Dancer,Actor
146995,tm191110,Andie Hicks,Dancer,Actor
373331,tm191110,Scott Hislop,Dancer,Actor
616563,tm191110,Stan Mazin,Dancer,Actor
616562,tm191110,Lisa Ratzin,Dancer,Actor
3155,tm191110,Julene Renee,Dancer,Actor
1054609,tm191110,Brian Walsh,Irish Man,Actor
117865,tm191110,Alexandra Boyd,First Class Woman (uncredited),Actor
3156,tm191110,James Cameron,Steerage Dancer (uncredited),Actor
9268,tm191110,Mike Butters,Musician / Baker (uncredited),Actor
428994,tm191110,Bruno Campolo,First Class Man (uncredited),Actor
9052,tm191110,Kevin De La Noy,Third Officer Pitman (uncredited),Actor
631699,tm191110,Tony Kenny,Deckhand (uncredited),Actor
24319,tm191110,Sean Lawlor,Charles Hendrickson (uncredited),Actor
111266,tm191110,Don Lynch,Frederick Spedden (uncredited),Actor
15970,tm191110,Johnny Martin,Rescue Boat Crewman (uncredited),Actor
616538,tm191110,Ryan McClurkin,Second Class Passenger / Engine Room Crewman (uncredited),Actor
138985,tm191110,Meghan McLeod,First Class Passenger (uncredited),Actor
631698,tm191110,Mike O'Neal,Engine Room Crewman (uncredited),Actor
432572,tm191110,Phil Parlapiano,Button Accordionist (uncredited),Actor
24433,tm191110,Steven Quale,Engine Room Crewman (uncredited),Actor
616474,tm191110,R. Gern Trowbridge,Drowning Man (uncredited),Actor
32968,tm191110,Olivia Rosewood,Mary Marvin (uncredited),Actor
616477,tm191110,John Slade,Ohio Man (uncredited),Actor
552886,tm191110,Brian McDermott,Titanic Gym Instructor Thomas McCawley (uncredited),Actor
3156,tm191110,James Cameron,Director,Director
22311,ts34435,Koichi Yamadera,Spike Spiegel / Ein (voice),Actor
28180,ts34435,Unsho Ishizuka,Jet Black (voice),Actor
28166,ts34435,Megumi Hayashibara,Faye Valentine (voice),Actor
93017,ts34435,Aoi Tada,Edward Wong Hau Pepelu Tivruski IV (voice),Actor
11979,tm192037,Casper Van Dien,Johnny D. Rico,Actor
9267,tm192037,Dina Meyer,Dizzy Flores,Actor
8791,tm192037,Denise Richards,Carmen Ibañez,Actor
14660,tm192037,Jake Busey,Private Ace Levy,Actor
13622,tm192037,Neil Patrick Harris,Colonel Carl Jenkins,Actor
2968,tm192037,Clancy Brown,Career Sergeant Zim,Actor
11225,tm192037,Michael Ironside,Lieutenant Jean Rasczak,Actor
32443,tm192037,Patrick Muldoon,Zander Barcalow,Actor
12226,tm192037,Seth Gilliam,Private Sugar Watkins,Actor
63899,tm192037,Rue McClanahan,Biology Teacher,Actor
24788,tm192037,Blake Lindsley,Katrina McIntire,Actor
20760,tm192037,Steven Ford,Lieutenant Willy,Actor
79307,tm192037,Ungela Brockman,Corporal Birdie,Actor
8023,tm192037,Bruce Gray,Sky Marshal Dienes,Actor
30382,tm192037,Denise Dowse,Sky Marshal Tehat Meru,Actor
12431,tm192037,Amy Smart,Cadet Lumbreiser,Actor
79308,tm192037,Tami-Adrian George,Djana'D,Actor
30560,tm192037,Julianna McCarthy,Expert,Actor
18517,tm192037,Dale Dye,General,Actor
11230,tm192037,Dean Norris,Commanding Officer,Actor
32782,tm192037,Marshall Bell,General Owen,Actor
21116,tm192037,Eric Bruskotter,Breckinridge,Actor
25461,tm192037,Matt Levin,Kitten Smith,Actor
55575,tm192037,Anthony Ruivivar,Shujimi,Actor
48906,tm192037,Brenda Strong,Captain Deladier,Actor
231014,tm192037,Christopher Curry,Mr. Bill Rico,Actor
99207,tm192037,Lenore Kasdorf,Mrs. Rico,Actor
716940,tm192037,Teo,Corporal Bronski,Actor
2331478,tm192037,Curnal Achilles Aulisio,Sgt. Gillespie,Actor
42063,tm192037,Greg Travis,Net Correspondent,Actor
23002,tm192037,John Cunningham,Fed Net Announcer (voice),Actor
598576,tm192037,Timothy McNeil,Expert,Actor
26334,tm192037,Robert David Hall,Recruiting Sergeant,Actor
77951,tm192037,Brad Kane,Lanny,Actor
19794,tm192037,Timothy Omundson,Psychic,Actor
971430,tm192037,Patrick Bishop,Engineering Officer,Actor
971427,tm192037,Hunter Bodine,Young Cap Trooper,Actor
971426,tm192037,Travis Lowen,Little Boy Trooper,Actor
971425,tm192037,Patrick Wolff,Late Cadet,Actor
469861,tm192037,Mara Duronslet,Communications Officer,Actor
435712,tm192037,Tyrone Tann,Student,Actor
29245,tm192037,Eric DaRe,Medic,Actor
227078,tm192037,Stephanie Erb,Young Mother,Actor
971614,tm192037,Austin Sanderford,Stomping Kid,Actor
971615,tm192037,Rhiannon Vigil,Stomping Kid,Actor
971624,tm192037,Mylin Brooks,Female Trooper,Actor
951766,tm192037,Armand Darrius,Male Trooper,Actor
16595,tm192037,Kai Lennox,Male Trooper,Actor
13747,tm192037,Edward Neumeier,Defendant (uncredited),Actor
491907,tm192037,Brooke Morales,Cheerleader (uncredited),Actor
964468,tm192037,Julie Pinson,Female Trooper (uncredited),Actor
92139,tm192037,Mary Ann Schmidt,Female Trooper (uncredited),Actor
195413,tm192037,Aaron Stielstra,Trooper (uncredited),Actor
1017941,tm192037,Mike Stokey,Officer with Morita,Actor
10468,tm192037,Paul Verhoeven,Director,Director
3535,tm27395,Tom Cruise,Ethan Hunt,Actor
1475,tm27395,Dougray Scott,Sean Ambrose,Actor
13194,tm27395,Thandiwe Newton,Nyah Nordoff-Hall,Actor
3458,tm27395,Ving Rhames,Luther Stickell,Actor
11856,tm27395,Richard Roxburgh,Hugh Stamp,Actor
29103,tm27395,John Polson,Billy Baird,Actor
4825,tm27395,Brendan Gleeson,John C. McCloy,Actor
4497,tm27395,Rade Šerbedžija,Dr. Nekhorvich,Actor
7882,tm27395,William Mapother,Wallis,Actor
11748,tm27395,Dominic Purcell,Ulrich,Actor
127731,tm27395,Mathew Wilkinson,Michael,Actor
59579,tm27395,Nicholas Bell,McCloy's Accountant,Actor
439569,tm27395,Cristina Brogeras,Flamenco Dancer #4,Actor
77681,tm27395,Kee Chan,McCloy's Chemist,Actor
439570,tm27395,Kim Fleming,Larrabee,Actor
97698,tm27395,Alan Lovell,Biocyte Security Guard #2,Actor
1430715,tm27395,Dan Luxton,Relief Pilot,Actor
31368,tm27395,Christian Manon,Dr. Gradsky,Actor
77772,tm27395,Karl McMillan,Biocyte Security Guard #1,Actor
422390,tm27395,Lester Morris,Bookie,Actor
1430751,tm27395,Kelly Ons,Flamenco Dancer #1,Actor
368843,tm27395,Nicholas Papademetriou,Prison Guard #2,Actor
